European Nucleotide Archive ID	RNAcentral ID
AF454494	
AK022721	
AK299497	
BC005286	
BC070047	
AJ130763	
AJ130764	
U53347	
AF102826	
AF105423	
GQ919058	
AK292690	
AK299137	
AK301661	
AK316546	
BC000062	
AF334818	
DQ318235	
DQ165084	
DQ165085	
AK098225	
AL513220	
BC114966	
M59964	
AF119835	
AF400436	
AF400437	
AK290319	
AK293002	
CR749222	
BC069733	
BC069783	
BC069797	
BC074725	
BC126166	
BC143899	
S42571	
AC024941	
KF455690	
AL356599	
BC024326	
AF248640	
AK000515	
BC018109	
BC063843	
CH471059	URS00008C3D37
AK000515	URS00008C3D37
BC018109	URS00008C3D37
BC063843	URS00008C3D37
AC104336	
AC098794	
X93920	
AB013601	
AB013382	
AB013602	
BT006895	
BC003143	
BC003562	
BC005047	
BC037236	
X97074	
AJ010148	
AJ010149	
AK312003	
BC006337	
U32315	
X90581	
AJ002076	
AJ002077	
AK297419	
BC007405	
BC007429	
BT006666	
AK290251	
AK312909	
AK125660	
AC024909	
KF459551	
AL451145	
AB051509	
BC150257	
AF159851	
M73077	
D38535	
D38595	
U43163	
U42015	
U42016	
U43155	
U43156	
U43157	
U43158	
U43159	
U43160	
U43161	
U43162	
AK298412	
AC099667	
AF119856	
BG354581	
AY508815	
AK001330	
AK022104	
AK022606	
AK222549	
AK222568	
BC000703	
BC001651	
BC016944	
BC008079	
KC876888	
BC136392	
AB049642	
AF183428	
AK000491	
CR457117	
BC001040	
BC019269	
AF275806	
AC010201	
AC025034	
KF455691	
AB053266	
AB053276	
M63154	
X76562	
AK314275	
AK301295	
AP002347	
BC037958	
AK074772	
BC026080	
EF011619	
U77968	
AB054002	
AK299128	
AC008755	
BC039016	
U51628	
AC006372	
AC079306	
AJ276556	
BC130550	
BC130552	
KF456589	
KF510459	
AJ872185	
AJ781169	
BC067734	
BC112933	
J05068	
AK292990	
AK000519	
BC002907	
AL929472	
AK055996	
BC009952	
BC031903	
BC063587	
BC077730	
AF080569	
AB015798	
AB015799	
AF060703	
AB014888	
AF075601	
CR533498	
AB209859	
AK223601	
AK291953	
AK293025	
AK297796	
AL136707	
BC000177	
BC002446	
Y08564	
AK297677	
AK312870	
BC036390	
BC047015	
AY172561	
BC008984	
BC067857	
BC068057	
BC080186	
AY286019	
AY286020	
AF250397	
AK027129	
AB028987	
AL050155	
AK127381	
AY517499	
BC057819	
AP000790	URS0000E94C59
AC226593	URS0000E94C59
AY161136	
AY163808	
CR749290	
BC113089	
BC117685	
BC117686	
AK075318	
AK094944	
AB095943	
X78710	
AK314233	
BC014454	
AB002339	
BC053323	
AK127224	
AK295663	
AF168132	
AB189472	
AK313965	
BC014614	
AL080140	
AC096887	
AC103589	
AC099667	URS0000EBC318
AC096887	URS0000EBC318
AC103589	URS0000EBC318
AC008532	
L35848	URS0000EBB3DE
AY095480	URS0000EBB3DE
AY258289	URS0000EBB3DE
AP000790	URS0000EBB3DE
BC008487	URS0000EBB3DE
BG494288	URS0000EBB3DE
AF090385	
AF046025	
AF110956	
AF161489	
AL560234	
BT007290	
AK021978	
AK315624	
BC000344	
BC003611	
BC018271	
AL603790	
M74161	
BX296560	
BC042529	
BC058932	
AL833055	
AK027595	
L35848	
AY095480	
AY258289	
BC008487	
BG494288	
AP000790	URS0000EB9401
DQ494789	
AY359092	
AK025971	
AK125337	
AL713670	
BC009911	
AP001181	URS0000EBD76E
U66702	
Y08569	
AF007555	
U81561	
AB002385	
AC005481	
AC006003	
AC011899	
AC019043	
AC078942	
AC093662	
AC093856	
AC125243	
BC034040	
KF458646	
KF510998	
KF510999	
AC136632	
AJ318099	
BC006846	
BC043595	
AF354656	
AF332558	
AF354654	
AF354655	
U82987	
BC136481	
D10583	
M89796	
AB080913	
BC074800	
BC074843	
AP001181	
J04027	
M95541	
M95542	
L14561	
M25824	
S49852	
U15686	
U15687	
AC009522	
AC068641	
U08815	
X81789	
BC002395	
BC011523	
AJ293309	
AF401219	
AF161404	
AK000486	
CR457238	
BC000009	
BC006387	
AC136632	URS0000EAB396
AK315701	
BC024184	
BC024185	
BC033886	
DQ120624	
AL050284	
BC002787	
BC009743	
AB013104	
AF237908	
AF286866	
AF354930	
AF142409	
AF253977	
AF261136	
AF350502	
AF350503	
AF172819	
AF212240	
AK291870	
AP003970	
BC022854	
U60116	
AK290641	
BT007052	
CR457425	
BC001351	
BC011697	
M62505	
X57250	
X58674	
AY221091	
BT007358	
AC099491	
BC008982	
S56556	
S56557	
U31215	
U31216	
L76627	
L76631	
AL031769	
AL592423	
AL096867	
AL035698	
BC136280	
BC143779	
AB038237	
AF317655	
AY268430	
AK313994	
AC008754	
BC067478	
	URS0000EBACFA
AC097015	
AF151852	
AF067802	
AK291900	
AK296018	
BC005182	
L26494	
AL139158	
Z18284	
BC024183	
BC026075	
BC027600	
BC034491	
U71127	
AF498958	
BT020016	
AL133539	
BC015061	
U59878	
AP003970	URS0000EC1BD2
AP003970	URS0000EBD40B
U59111	
AK290642	
BC030958	
AC078873	
D50924	
AK297692	
AF065988	
AF063301	
AF205403	
BC032667	
U18728	
U21128	
BT006707	
AK312682	
BC007038	
BC035997	
GQ891472	
AL139260	
AF323609	
AF272035	
BC016668	
AK023373	
AF318375	
AK023470	
AK292061	
AC136601	
BC008009	
BC037567	
BC110335	
AL832192	
AL138916	
AL158199	
AL359547	
AK097570	
DN831198	
AC019084	
KF510997	
AP003127	
D50692	
BT007109	
AB007191	
AB451287	
AB451419	
AK311886	
BC008686	
AB022821	
AB013102	
AF237912	
AF350500	
AF068288	
AF354928	
BC020648	
AL138916	URS0000EA31F0
AL158199	URS0000EA31F0
AL359547	URS0000EA31F0
AF179597	
AF271261	
AK123051	
AK312811	
LT990262	
AY126343	
BC013103	
BC137108	
BC137110	
AK000442	
AK022728	
AK223276	
AK303098	
AL606465	
BC119745	
BC119746	
AK298890	
	URS0000EBF3C6
	URS0000EA416E
AF047434	
AF020352	
BC001884	
BC093057	
AK312188	
CR456904	
DC379793	
AF354936	
AB231725	
AB231726	
AB231727	
AB231728	
M14219	
L01131	
L01125	
L01126	
L01127	
L01129	
L01130	
AH005442	
AF138300	
AF138301	
AF138302	
AF138303	
AF138304	
BT019800	
AF491944	
BC005322	
KU178017	
AK291309	
BX571756	
CR407676	
CR541946	
	URS0000EA50C3
AY158895	
AY898961	
BC042428	
AL137461	
AC022096	
AC008659	
AC093290	
AF354931	
AF354932	
AF354933	
AF333758	
BC034588	
BC069322	
BC101783	
AC007115	
AK289950	
AL359938	
CR749687	
BC025404	
BC069251	
U68385	
M14219	URS0000E96AE2
L01131	URS0000E96AE2
L01125	URS0000E96AE2
L01126	URS0000E96AE2
L01127	URS0000E96AE2
L01129	URS0000E96AE2
L01130	URS0000E96AE2
AH005442	URS0000E96AE2
AF138300	URS0000E96AE2
AF138301	URS0000E96AE2
AF138302	URS0000E96AE2
AF138303	URS0000E96AE2
AF138304	URS0000E96AE2
BT019800	URS0000E96AE2
AF491944	URS0000E96AE2
BC005322	URS0000E96AE2
	URS0000E991C6
AP003127	URS0000EA97BE
AC073548	
AB209455	
AC007115	URS0000EB5BAA
AC007115	URS0000EBA26C
L07860	
L07861	
AK313216	
BC043350	
Z22521	
D10495	
DQ516383	
AB026043	
AF309653	
AF237916	
AF350501	
AF201951	
AK075106	
AK297027	
CR457187	
BC020673	
AC097015	URS00008BBD46
AB029010	
AK302552	
BX537845	
BC005878	
BC020560	
BC043404	
AK022744	
AK023347	
X61123	
BT019840	
AY850133	
BC016759	
BC064953	
AH000334	
S38424	
BT019839	
BT019841	
AK313309	
CR456876	
CR541782	
AL356415	
AL355365	
AL590709	
BC113382	
AK055484	
AK090549	
AF105369	
AF243529	
AK023996	
AK298672	
BC009249	
GQ901026	
BC107737	
AF367473	
AY094610	
AY094611	
AY584610	
BC107431	
AL137391	
AL354880	
AL034350	
AL365271	
AL589906	
AC016136	
BC043363	
BC105728	
BC107813	
AF294429	
AB013103	
AF237907	
AF321127	
BC029884	
X67688	
L12711	
U55017	
AK289454	
AK293438	
BC008615	
BC009970	
BC024026	
EU794667	
KU178361	
CR749504	
AJ507735	
BN000088	
AY351979	
AY351960	
AY351961	
AY351962	
AY351963	
AY351964	
AY351965	
AY351966	
AY351967	
AY351968	
AY351969	
AY351970	
AY351971	
AY351972	
AY351973	
AY351974	
AY351975	
AY351976	
AY351977	
AY351978	
AB018333	
AL513164	
AL033378	
AK024403	
BC028303	
U39412	
BT019568	
AK292244	
BC001165	
BC007432	
BC028234	
BC091511	
AL357567	
AL589940	
AC022096	URS0000E96D58
BC065732	URS0000E96D58
BC143547	
AP001034	
AB020316	
AK315320	
AL357992	
AL359252	
AL590485	
AL807246	
BC093668	
BC093694	
AC004863	
AC124833	
BC014491	
AK001162	
HM005606	
AC113348	
X12530	
M27394	
X07203	
X07204	
L23419	
L23415	
L23416	
L23417	
M27395	
AK300025	
BC002807	
AL031133	
AL139103	
AL138727	
AL031056	
D89928	
AF116030	
EU794664	
AF241230	
AB018276	
AK315038	
CR457387	
DQ314877	
AL117407	
BC035910	
AK000224	
BC029793	
BP262976	
AL365277	
AL137853	
AL355477	
AL442071	
AL356055	
KF495921	
AK299010	
L40157	
X78998	
AC021646	
AC026111	
AC016136	URS0000EA6C2F
AC021646	URS0000EA6C2F
AC026111	URS0000EA6C2F
AY146651	
AJ275986	
AK001969	
AK295205	
AC112218	
BC007439	
AB458221	
AB458222	
AK127932	
BC127762	
BC157832	
AK057737	
AK289667	
BC104777	
BC112111	
AC112218	URS0000D6E70E
AC126915	
AC112218	URS0000D6E086
AC112218	URS0000D6DC69
AY324188	
AY324189	
AY324190	
BC140799	
AK025281	
AK131367	
BC132779	
BC132781	
BC142989	
BC144216	
AC104117	
AC010331	
AC016589	
AL136846	
AL833862	
BC101050	
BC101051	
BC101052	
BC101053	
AL078581	
AF357880	
AK315388	
BX537536	
AL357619	
BC020986	
L36566	
L40764	
U18810	
X95097	
Y18423	
Y18424	
Y18425	
Y18426	
Y18427	
Y18428	
Y18429	
Y18430	
Y18431	
BT007118	
AK131406	
AC007269	
AF027390	
BC010569	
KJ534960	
AK094763	
AK292317	
BC105061	
BC112276	
KC877184	
KF458653	
KF510282	
AY358952	
AK315729	
BC014320	
AF182077	
AC008985	
AC010519	
BC032065	
AC104531	
KC877744	
U82083	
AF237905	
AF350504	
BC022895	
AC008745	
AF181263	
AF454952	
AK298067	
AK315548	
BC014445	
AK300504	
AP004243	
AC104117	URS0000EB41B2
AF525463	
BC063312	
AF395540	
KF455396	
AB231761	
AF056022	
BX276089	
BC050428	
AF191649	
AF191650	
AF191651	
AF191652	
AF191653	
AB007956	
AF067803	
CR749445	
BT020109	
BT020110	
AK304296	
AK223497	
BC012069	
BC051310	
AY584608	
AY584609	
BC031610	
AC025260	
AC090050	
AC124947	
KF458071	
AF182076	
BC004229	
BC006311	
BC010095	
AF296124	
AL359335	
AL359336	
AL122063	
AK122633	
BC137259	
BC137263	
AF354934	
AF354935	
D83004	
BT006873	
BC000396	
BC003365	
BC108704	
FJ224354	
AF104413	
AF164041	
BC002767	
AL358852	
AL583963	
BC015665	
DQ501251	
AK025974	
AK302329	
AP000777	
BC001378	
AF118265	
AB008535	
AF144308	
AY507142	
BC096841	
AC004126	
EU794684	
U67171	
AF015283	
AF247455	
AF247454	
BC000581	
BC032546	
BC039597	
BC047893	
AF078860	
AF135160	
AF151038	
AL136659	
AK000285	
CR533495	
BC040240	
AB051626	
AL355312	
AF514997	
AK023349	
AK304244	
BC065028	
AK097640	
BC137501	
BC141863	
AK304505	
DQ340180	
AK301027	
BC144673	
AF024711	
BT007364	
BC016664	
BC053672	
DQ426868	
AJ131186	
BC008719	
BC018665	
BC018698	
AP003721	
AP000777	URS0000EBF4D3
AP003721	URS0000EBF4D3
M93008	
M93009	
D25545	
D25546	
D25547	
D13892	
AK289724	
BC007501	
BC008748	
U49740	
S73902	
S73903	
S73905	
L20000	
X70222	
U08024	
U08025	
X84816	
L36196	
L36191	
L36192	
L36193	
L36194	
L36195	
U13061	
U13056	
U13057	
U13058	
U13059	
U13060	
S43859	
BC020755	
EU522670	
AK289380	
AK313415	
DQ227497	
AC010330	
GQ891314	
AB004903	
AB006966	
AF020590	
AF037989	
AK290546	
AK313165	
BC010399	
AF132441	
BC001309	
AL355312	URS0000E9AECA
AC012085	
AL355312	URS0000EB341F
	URS0000E9359E
AJ278478	
AF279147	
BC015598	
GQ891321	
	URS0000E9A5EC
AC010330	URS0000E9F3CE
AC010330	URS0000E930C7
AB046803	
AK000546	
AK023577	
BC028106	
BC032059	
BC114569	
AL359557	
AF170815	
AF170812	
AF170813	
AF170814	
AF169159	
BC126133	
BC126135	
AY069961	
AY252119	
AY176317	
EF489426	
AY054974	
AY359075	
AF359243	
BC101976	
AC012464	
AC025261	
KF495766	
U84388	
U79115	
AK294986	
BC017042	
BT009837	
AK314861	
CR407643	
AK027641	
BC025239	
BC043141	
KF459539	
AY172579	
AY172580	
CH471177	
AC011466	
AF058921	
AF065214	
AY485310	
AK295400	
AK314524	
CR456816	
AC010458	
BC063416	
AB105807	
AL050193	
AB020598	
AF135600	
BC037974	
AL583835	
AF304378	
AB052906	
AY026825	
AY358665	
BC034689	
AL355497	
AF304377	
AB052907	
AF346416	
AK292519	
AK316582	
BC035416	
AF425265	
AF346595	
AY039682	
BC131600	
AF304379	
AB052908	
AK315275	
BC098127	
AF346596	
AY027538	
AF308297	
AF407165	
AF407166	
AL096708	
BC015773	
AF030339	
AB208934	
AC073655	
AC123567	
AK295226	
AY259176	
AY259177	
AY424901	
AY424902	
AY957659	
AY957660	
AY957661	
AL031010	
BC056253	
AK129950	
AC068779	
AF075575	
DQ267935	
DQ976379	
EF015906	
EU515155	
EU515156	
EU515157	
EU515158	
EU515159	
EU515160	
EU515161	
EU515162	
EU515163	
EU515164	
EU515165	
EU515166	
AC010147	
AJ007670	
AJ007973	
AK074104	
AK074649	
KF458321	
AL035086	
AL450339	
AL450344	
AB033035	
BC140864	
BC151134	
LS482403	
U66142	
U66143	
U66144	
U66145	
U66146	
X60992	
DQ786329	
DQ786330	
KF455397	
AF155115	
BC053614	
BC125086	
BC125087	
AK056316	
M36067	
AF527418	
AK300370	
AK314210	
KC877741	
BC108318	
BC110622	
	URS0000E9CDE7
AC026672	
BC040535	
AB032971	
X04391	
X89405	
AJ237927	
AJ237928	
AJ237929	
AJ237930	
AJ237931	
AJ237932	
EF064752	
AK292698	
AP000437	
BC027901	
KC877421	
AK303644	
AY374130	
AY374131	
AB127387	
AL133260	
AL049694	
AL117452	
BC008629	
BC017477	
BC110319	
AK024798	
AL834261	
BC141827	
BC142702	
KF458323	
AC011598	URS0000E98FD5
AC132009	URS0000E98FD5
AL035086	URS0000EA34C4
AL133260	URS0000EA34C4
AL049694	URS0000EA34C4
KF458323	URS0000EA34C4
AF252297	
FJ467289	
AK294814	
AK294933	
AK295683	
AK313433	
AC007002	
BC069443	
BC109205	
AL035086	URS0000EA23EC
AL133260	URS0000EA23EC
AL049694	URS0000EA23EC
KF458323	URS0000EA23EC
AC011598	
AC132009	
AL035086	URS0000EB89F7
AL133260	URS0000EB89F7
AL049694	URS0000EB89F7
KF458323	URS0000EB89F7
BC136685	
BC144368	
BC043386	
AF217092	
AF112208	
BT007220	
BC005936	
AF217092	URS0000E9CFB6
AF112208	URS0000E9CFB6
BT007220	URS0000E9CFB6
AC011598	URS0000E9CFB6
AC132009	URS0000E9CFB6
BC005936	URS0000E9CFB6
U81607	
AB003476	
AB210003	
CR749527	
AL590413	
AL356535	
AL033392	
AF001504	
M96322	
AK291942	
BC020172	
AB040916	
AK312941	
AK125628	
BC171815	
AC012467	
AC005905	
AC024149	
AC132810	
AC092035	
AP003037	
AL590543	
AK000634	
AK292339	
BC012081	
BC106065	
BC119683	
M76558	
M83566	
D43747	
EU363339	
AF055575	
AB023136	
AC006461	
AC016770	
AC092630	
AC104309	
AC105051	
BC160001	
AB209171	
AY303954	
AK022972	
BC011348	
AL110241	
AC012467	URS0000E95C7A
AC005905	URS0000E95C7A
AC024149	URS0000E95C7A
AC132810	URS0000E95C7A
AC112218	URS0000E95C7A
AC092035	URS0000E95C7A
M21985	
M29959	
M29960	
AK291319	
BC040141	
JQ308177	
J00287	
J00279	
J00280	
J00281	
J00282	
J00283	
J00284	
J00285	
J00286	
AK291864	
BC150659	
BC171910	
BC171920	
KX533473	
KX856064	
M76231	
AK291856	
AK222942	
BC017310	
AB017547	
AK026958	
AK027300	
AL359494	
BC060803	
	URS0000EBFEAA
JQ308178	
AC012366	
	URS0000EB1663
AL049821	
AL356311	
AL590993	
AL035695	
KF454881	
KF458326	
KF458327	
BC034502	
AJ272267	
AL845289	
U33818	
U75686	
BC065540	
BC094755	
M26032	
M26025	
M26026	
M26027	
M26028	
M26029	
M26030	
M26031	
BC029055	
BC146999	
BC171889	
AF208110	
AF208111	
AF212365	
AF250309	
AY359122	
AY518533	
BC000980	
	URS0000E9EF63
AK002045	
AK124904	
AK128492	
BC013319	
BX538322	
AB037783	
X03635	
M12674	
U47678	
AY425004	
BX640939	
AL078582	
BC128573	
BC128574	
AH008151	
X73067	
Z75126	
JF810888	
X62462	
AL035404	
AJ272215	
AF311885	
BC006087	
AF258450	
AF331801	
AY028778	
BC103879	
BC103880	
AK022996	
AK094507	
AK026232	
BC032744	
AC127165	
AC126615	
AF258449	
AK056571	
BC052564	
BC077719	
BC142624	
AY205235	
AC008392	
AB001105	
AL136591	
AK312314	
BC030827	
AK294813	
AF537132	
AF085359	
AF161415	
BC013162	
AK302241	
AK299583	
AC113426	URS0000EB6C8C
AC136604	URS0000EB6C8C
AL033527	
AL049824	
KF495925	
AY044437	
AK289731	
BC101311	
BC101312	
BC101313	
KF510828	
AF104012	
AF104013	
AF042385	
AF042386	
DQ160195	
AK313666	
BC004898	
BC008451	
BC107736	
AF225417	URS0000EA38A2
AF216644	URS0000EA38A2
AF277625	URS0000EA38A2
AK001338	URS0000EA38A2
AC084879	URS0000EA38A2
AC127165	URS0000EA38A2
BC064939	URS0000EA38A2
AL133113	URS0000EA38A2
AL137497	URS0000EA38A2
AC010913	
AF334812	
AB020664	
BC035013	
AF153085	
AF225417	
AF216644	
AF277625	
AK001338	
AC084879	
BC064939	
AL133113	
AL137497	
KF455699	
AK295936	
AK316410	
M97016	
AY303955	
BC108678	
AB050193	
AY013700	
AK314586	
AJ272268	
AJ272213	
AF516696	
BC137502	
BC137505	
AC008392	URS0000EB73DE
AC011466	URS0000EB73DE
BC073806	
U50383	
AK075062	
AK291575	
BC125068	
BC125069	
AC092057	
AC092797	
AC109581	
AC109584	
AC115282	
AC133010	
AC137673	
AC138059	
KF457637	
AK299718	
AY358605	
AK312077	
BC005069	
AK057357	
AK057488	
AK128144	
BC007730	
BC117431	
BC117433	
AL122083	
KF510916	
AF225421	
BC040732	
BC074741	
AF225417	URS0000E9B14C
AF216644	URS0000E9B14C
AF277625	URS0000E9B14C
AK001338	URS0000E9B14C
AC084879	URS0000E9B14C
AC127165	URS0000E9B14C
BC064939	URS0000E9B14C
AL133113	URS0000E9B14C
AL137497	URS0000E9B14C
L20861	
AK290375	
AK290869	
BC064694	
GQ891372	
AF225417	URS0000EA8BE9
AF216644	URS0000EA8BE9
AF277625	URS0000EA8BE9
AK001338	URS0000EA8BE9
AC084879	URS0000EA8BE9
AC127165	URS0000EA8BE9
BC064939	URS0000EA8BE9
AL133113	URS0000EA8BE9
AL137497	URS0000EA8BE9
AP003108	
U18299	
L40326	
U32986	
AJ002955	
AK294341	
AK312436	
AY960579	
BC011686	
BC050530	
BC051764	
AC084879	URS0000E91C7B
AC127165	URS0000E91C7B
KF455699	URS0000E91C7B
AC121764	
AF225417	URS0000E9E5D2
AF216644	URS0000E9E5D2
AF277625	URS0000E9E5D2
AK001338	URS0000E9E5D2
AC084879	URS0000E9E5D2
AC127165	URS0000E9E5D2
BC064939	URS0000E9E5D2
AL133113	URS0000E9E5D2
AL137497	URS0000E9E5D2
U52101	
X94771	
U87947	
BT007124	
CR541955	
BC009718	
AC084879	URS0000E94D96
AC127165	URS0000E94D96
KF455699	URS0000E94D96
AC084879	URS0000EA50A4
AC127165	URS0000EA50A4
KF455699	URS0000EA50A4
AC084879	URS0000EB59B1
AC127165	URS0000EB59B1
KF455699	URS0000EB59B1
AY358161	
AK001784	
AK291521	
BC016919	
AC011514	
AC020955	
AK297610	
U41806	
U46751	
AK098077	
AK312451	
BC000951	
BC001874	
BC003139	
BC017222	
BC019111	
AF060494	
AJ011733	
BC106891	
HM005695	
AB002376	
BC046212	
BC111550	
BC112391	
AC011514	URS0000EA4A53
X55885	
AB097047	
AK075185	
AK312647	
BC018778	
AF026292	
CR536511	
AK291961	
AK293597	
AK297846	
AK298153	
BC019296	
BC088351	
U83843	
KF456675	
AC008403	
U77783	
AC011527	
AF074918	
AY702944	
AY702945	
AY303390	
AK000068	
CR457226	
BC010741	
BC107569	
BC128155	
AY052768	
AC018475	
AC010913	URS0000EB3462
KF456675	URS0000EB3462
U29607	
U13261	
AK091730	
AK300836	
AK315559	
BC013782	
HM005330	
AF337808	
EF011614	
BC002440	
AB075822	
DQ138290	
DQ344550	
AK023915	
AK223580	
BC001341	
HM005364	
AF081466	
AF181988	
BC035918	
AC098478	
AC099781	
AC098478	URS0000EBF93E
AC099781	URS0000EBF93E
AB075820	
BC112202	
AK293901	
X69438	
AK314154	
X60104	
AL136825	
AK315697	
BC030704	
AK095688	
AK125303	
BC047509	
BC132827	
AC018475	URS0000EACF59
AK296453	
AY702946	
X99753	
U70728	
AK292405	
BC004361	
BC038713	
AF318380	
X07262	
X07263	
M19720	
AK296078	
BC011864	
AL049548	
AL136079	
AL589963	
AL591507	
AL138832	
AL357081	
AL450401	
KF458330	
AB067470	
BC036690	
AC008403	URS00001B8709
U92314	
U92315	
U92322	
U92316	
U92318	
U92319	
U92320	
U92321	
U92317	
BC034694	
AF278532	
AF297711	
AF119916	
AY330211	
AL137540	
BC013591	
BC136798	
BC136799	
AL833767	
AK024691	
AK000207	
AC022154	
BC111970	
BC111972	
AF353721	
AY358387	
BC047334	
HM005480	
AC090001	
AC008128	
KF510398	
KF458070	
AK056751	
AK075559	
AK297084	
BC004391	
BC014045	
BC047710	
AC074008	
AC092653	
KF573641	
AC096546	
AJ417593	
AB002326	
BC035025	
BC050330	
AY358636	
AK093223	
AB073383	
AF289609	
AK075183	
AK291540	
AL663070	
BC006353	
BC011587	
BC092414	
X85372	
CR456751	
AK311752	
BC002505	
BC063397	
BC128452	
BC128453	
AC126174	
	URS00008C300A
AK097408	
BC095479	
AB013094	
AF187813	
AB019551	
CR407610	
BC012626	
AK303219	
AF151030	
AF151032	
AL832879	
BC005201	
AK054617	
AK290828	
AB075878	
BC029146	
L11566	
AB061825	
BC000374	
BC009708	
BC021743	
AF151078	
AK303687	
CR457166	
BC011010	
KU159424	
AY157986	
AY157987	
AF060921	
AF151879	
BC029492	
AC026413	
AC122713	
AY083998	
AB209800	
BC017100	
BC065244	
BC082267	
BC108306	
AF155650	
AF245447	
EF107108	
AL136701	
AK000599	
AK300541	
BC006161	
BC010671	
CR627368	
AF023917	
AK315271	
BC000346	
U06936	
U48213	
U48212	
EF015902	
U79283	
BT006836	
BC011965	
D28468	
AC092653	URS0000EA2E22
AC008888	
AK125975	
D16626	
AB042217	
AK298736	
AK303544	
AC007298	
BC096097	
BC096098	
BC096099	
AF449764	
AK093160	
BC036802	
BC096096	
AC104115	
BC057759	
AF067662	
AB018195	
AY358967	
CR541772	
BT007265	
BC002662	
AF050106	
BC018654	
BC018697	
BC021210	
BC033207	
AF249744	
AL136832	
AF433662	
AK024340	
AK291412	
AB209661	
BC054345	
BC068513	
BC098122	
BC098272	
BC099715	
BC104723	
U17894	
D87942	
AY937240	
BC121066	
D89327	
D82933	
KX550421	
AK290277	
FM180560	
FM180562	
FM180563	
FM180564	
M98474	
L12168	
BT007152	
CR457409	
AK222513	
AL512599	
BC013963	
BC095440	
AC097358	
AC099327	
AC099559	
AK093389	
AK131427	
BC105056	
BC105058	
BC106047	
BC143443	
	URS0000E96F70
J03459	
J02959	
U27293	
U27275	
U27276	
U27277	
U27278	
U27279	
U27280	
U27281	
U27282	
U27283	
U27284	
U27285	
U27286	
U27287	
U27288	
U27289	
U27290	
U27291	
U27292	
AK298017	
CR457068	
BX647158	
BC032528	
U43410	
U43411	
HM005567	
AY221117	
BC126274	
BC136498	
HM005497	
AY378097	
BC028614	
AJ275970	
AK022591	
AK096343	
AL512759	
BX537888	
BC018135	
AK293630	
AC009002	
AB195682	
AY552609	
AY552610	
BC034769	
AC073046	
U73522	
BC007682	
BC065574	
BC101467	
BC101469	
EU927390	
HM005594	
	URS0000EA6747
M35531	
Z69587	
AB004861	
AB004862	
AB004863	
AY923051	
BC074732	
AY611628	
KF906450	
FM180557	
Z36715	
CR542251	
AK312694	
BC017371	
AC008149	
AB021975	
AY359086	
DQ847413	
BC018404	
AF494208	
AF494211	
AY489047	
AF458067	
AY358774	
AL133097	
AL833913	
BC111702	
X66360	
AK290011	
AK315214	
AC125612	
BC033005	
L31951	
U09759	
U34821	
U35002	
U35003	
EU927388	
CR536580	
AK289638	
DQ066599	
AB451302	
AB451355	
AC008610	
BC032539	
L42809	
U44772	
AF022211	
AF022203	
AF022204	
AF022205	
AF022206	
AF022207	
AF022208	
AF022209	
AF022210	
AK302232	
AK312287	
CR542053	
BC008426	
HM036709	
AC008610	URS0000EA518B
AC104115	URS0000EA518B
HM036706	
AF059734	
U82811	
U65437	
BC069515	
BC093979	
BC112089	
AC093928	
AC007513	
AC007564	
AC008118	
X16940	
D00654	
AK304523	
AK312955	
CR536515	
CR541794	
BC012617	
BC094877	
	URS0000E92F51
AK056076	
AK126100	
AK000494	
BC002331	
AB016789	
BT009818	
BC000012	
KU178494	
AL050341	
U22377	
AL929567	
AL356424	
BC113666	
BC108666	
HM005658	
U41668	
BC015757	
BC024019	
X97386	
U81499	
HQ206026	
HQ206027	
HQ206028	
HQ206029	
HQ206030	
HQ206031	
HQ206032	
HQ206033	
HQ206034	
HQ206035	
HQ206036	
HQ206037	
HQ206038	
HQ206039	
HQ206040	
HQ206041	
HQ206042	
HQ206043	
HQ206044	
HQ206045	
HQ206046	
HQ206047	
HQ206048	
HQ206049	
HQ206050	
HQ206051	
HQ206052	
HQ206053	
HQ206054	
HQ206055	
HQ206056	
HQ206057	
HQ206058	
HQ206059	
HQ206060	
HQ206061	
HQ206062	
HQ206063	
HQ206064	
HQ206065	
KU178023	
U68418	
AF268047	
AF268048	
AK314548	
BC001900	
BC004243	
U62739	
KU178024	
AB016068	
AF064867	
Y13834	
AK075007	
BC037283	
AF169797	
AF424738	
AB037849	
BC028599	
AB033020	
BC152469	
AC026803	
AK093627	
AC122714	
AC034213	
AY040564	
AF313458	
AF436839	
AY359064	
BC029176	
BC072673	
AK057333	
BC043246	
BC053995	
JF442033	
AP003108	URS0000E93955
AF403032	
AL832472	
AF126781	
AY358430	
BC006294	
BC006283	
HM005365	
AC073263	
HQ220209	
AC110801	
AF466365	
